ts,utilization,time_in_station,time_in_queue,time_driving,meters_traveled
3956,0.27334896,90.90094,40.018867,228.08018,3794.368
3957,0.27484268,91.16038,40.14151,228.69812,3807.0095
3958,0.2753144,91.419815,40.264153,229.31604,3831.052
3959,0.27476406,91.67453,40.38679,229.93867,3831.052
3960,0.27539298,91.929245,40.509434,230.56133,3857.0237
3961,0.2738993,92.179245,40.632076,231.18867,3857.0237
3962,0.27460685,92.43396,40.75472,231.81133,3866.2217
3963,0.27460685,92.69811,40.877357,232.42453,3899.6462
3964,0.27264142,92.962265,41,233.03773,3899.6462
3965,0.2763364,93.22642,41.11321,233.66037,3915.0188
3966,0.27515715,93.49056,41.231133,234.2783,3915.0188
3967,0.27672946,93.74056,41.349056,234.91037,3923.6887
3968,0.2772798,93.99056,41.46698,235.54245,3923.6887
3969,0.27798736,94.245285,41.584908,236.16982,3936.6746
3970,0.2772798,94.504715,41.70283,236.79245,3959.0095
3971,0.27751565,94.754715,41.820755,237.42453,3965.1416
3972,0.27594334,95.004715,41.93868,238.05661,3977.4058
3973,0.2767295,95.26415,42.056602,238.67924,3990.368
3974,0.27790874,95.528305,42.17453,239.29716,4014.5613
3975,0.27657226,95.787735,42.292454,239.91982,4021.415
3976,0.27806598,96.05189,42.40566,240.54245,4042.8774
3977,0.27617916,96.31604,42.518867,241.1651,4049.7312
3978,0.27704397,96.58491,42.632076,241.78302,4071.6887
3979,0.27484268,96.84906,42.74528,242.40565,4071.6887
3980,0.27594334,97.10849,42.85849,243.03302,4078.5425
3981,0.27468544,97.363205,42.9717,243.6651,4093.3442
3982,0.27421376,97.60849,43.084908,244.30661,4093.3442
3983,0.27484268,97.86793,43.193398,244.93867,4119.981
3984,0.27547163,98.11793,43.301888,245.58018,4129.6743
3985,0.27893078,98.38207,43.40566,246.21227,4148.934
3986,0.27539307,98.64151,43.509434,246.84906,4168.3257
3987,0.2766509,98.89151,43.61321,247.49529,4168.3257
3988,0.28011003,99.146225,43.71698,248.1368,4176.995
3989,0.27979556,99.396225,43.820755,248.78302,4176.995
3990,0.2804245,99.65094,43.92453,249.42453,4183.849
3991,0.2804245,99.91509,44.0283,250.05661,4206.5283
3992,0.27924523,100.17453,44.132076,250.69339,4206.5283
3993,0.27948108,100.44811,44.235847,251.31604,4240.9766
3994,0.27735844,100.72642,44.339622,251.93396,4250.1743
3995,0.27806598,100.99056,44.443398,252.56604,4250.1743
3996,0.2791666,101.25944,44.54717,253.19339,4261.481
3997,0.2775943,101.528305,44.65566,253.81604,4261.481
3998,0.27767292,101.787735,44.764153,254.44812,4261.481
3999,0.27790874,102.05189,44.877357,255.07076,4272.519
4000,0.2786163,102.30189,44.990566,255.70755,4272.519
4001,0.27971697,102.5566,45.103775,256.33963,4284.783
4002,0.27838045,102.81132,45.212265,256.9764,4312.495
4003,0.27798742,103.07547,45.320755,257.60376,4331.9907
4004,0.27775154,103.33491,45.429245,258.23584,4331.9907
4005,0.2784591,103.58962,45.537735,258.87265,4349.901
4006,0.2784591,103.863205,45.646225,259.49057,4380.16
4007,0.27688673,104.136795,45.75472,260.1085,4397.505
4008,0.276022,104.41038,45.86321,260.7264,4397.505
4009,0.2766509,104.679245,45.9717,261.34906,4397.505
4010,0.27822325,104.962265,46.07547,261.96225,4419.2783
4011,0.27562892,105.23585,46.179245,262.5849,4419.2783
4012,0.2788522,105.50944,46.28302,263.20755,4435.2266
4013,0.27830186,105.79717,46.38679,263.81604,4469.8726
4014,0.2757075,106.08491,46.485847,264.42926,4480.929
4015,0.27641508,106.363205,46.584908,265.05188,4480.929
4016,0.27830186,106.64151,46.683964,265.67453,4504.6084
4017,0.27775154,106.919815,46.78302,266.29718,4513.8066
4018,0.27696538,107.1934,46.882076,266.92453,4528.6084
